Order_ID,Order_Date,Product_ID,Region,Store_Type,Units_Sold,Discount,Revenue,Profit,Customer_Age,Gender,Payment_Method
NKORD00276,2025-04-03,NK002,North America,Wholesale,2,0,270.0,81.39,20,Other,Credit Card
NKORD00277,2023-09-12,NK008,North America,Outlet,2,5,237.5,86.83,32,Female,Credit Card
NKORD00278,2024-06-26,NK015,Europe,Wholesale,4,20,89.6,23.1,36,Male,Apple Pay
NKORD00279,2024-01-23,NK004,Asia-Pacific,Online,2,5,228.0,72.3,39,Male,PayPal
NKORD00280,2024-12-24,NK015,North America,Retail,2,10,50.4,13.56,27,Female,PayPal
NKORD00281,2025-09-26,NK003,Latin America,Online,5,10,855.0,218.32,23,Male,Credit Card
NKORD00282,2025-07-21,NK003,Asia-Pacific,Outlet,1,5,180.5,43.91,24,Female,UPI
NKORD00283,2023-05-04,NK006,Europe,Online,3,5,413.25,121.01,44,Female,Debit Card
NKORD00284,2023-09-02,NK010,Asia-Pacific,Outlet,1,5,61.75,17.2,33,Male,UPI
NKORD00285,2023-04-18,NK002,Europe,Online,1,10,121.5,36.42,27,Male,Debit Card
NKORD00286,2024-11-23,NK009,Asia-Pacific,Retail,1,10,28.8,6.47,30,Male,Cash
NKORD00287,2023-04-03,NK003,Asia-Pacific,Wholesale,2,5,361.0,116.31,37,Other,Debit Card
NKORD00288,2023-09-03,NK003,Europe,Retail,1,20,152.0,39.83,36,Female,Apple Pay
NKORD00289,2024-08-03,NK004,Latin America,Retail,3,20,288.0,56.23,27,Male,NetBanking
NKORD00290,2024-04-30,NK002,Europe,Online,4,5,513.0,156.3,23,Female,Debit Card
NKORD00291,2023-10-09,NK001,Asia-Pacific,Retail,2,5,218.5,74.6,35,Female,Google Pay
NKORD00292,2024-10-01,NK020,Asia-Pacific,Retail,4,5,114.0,29.31,38,Male,Credit Card
NKORD00293,2025-05-20,NK006,Europe,Online,1,0,145.0,53.08,19,Female,NetBanking
NKORD00294,2025-06-04,NK018,Asia-Pacific,Online,6,20,134.4,40.31,28,Male,Apple Pay
NKORD00295,2023-07-28,NK017,Europe,Outlet,2,10,90.0,16.15,28,Female,Credit Card
NKORD00296,2023-04-21,NK019,North America,Wholesale,1,20,16.0,2.3,28,Female,Credit Card
NKORD00297,2023-08-08,NK004,North America,Online,1,0,120.0,32.01,32,Other,Credit Card
NKORD00298,2025-05-04,NK016,Asia-Pacific,Wholesale,1,0,40.0,11.09,22,Female,Debit Card
NKORD00299,2024-08-20,NK019,Middle East & Africa,Retail,6,0,120.0,26.74,25,Male,UPI
NKORD00300,2025-04-24,NK016,North America,Wholesale,1,5,38.0,10.52,22,Female,PayPal
NKORD00301,2025-05-13,NK005,Asia-Pacific,Online,3,5,484.5,143.92,35,Female,NetBanking
NKORD00302,2025-09-05,NK020,Latin America,Outlet,5,10,135.0,42.49,26,Male,Apple Pay
NKORD00303,2024-09-19,NK009,Asia-Pacific,Wholesale,3,0,96.0,29.6,26,Male,PayPal
NKORD00304,2025-07-07,NK001,North America,Online,3,20,276.0,68.04,34,Male,Google Pay
NKORD00305,2024-09-18,NK002,North America,Retail,5,5,641.25,212.72,18,Other,Credit Card
NKORD00306,2025-05-14,NK003,Latin America,Retail,1,5,180.5,65.15,29,Female,Cash
NKORD00307,2025-08-06,NK012,North America,Online,1,10,27.0,8.31,18,Male,NetBanking
NKORD00308,2023-08-30,NK005,North America,Outlet,1,10,153.0,48.88,18,Male,Credit Card
NKORD00309,2023-10-10,NK010,Europe,Online,6,10,351.0,85.02,32,Female,NetBanking
NKORD00310,2023-11-25,NK005,Asia-Pacific,Wholesale,6,5,969.0,323.65,41,Female,Debit Card
NKORD00311,2023-07-27,NK008,Asia-Pacific,Online,2,40,150.0,23.47,25,Male,Debit Card
NKORD00312,2023-10-21,NK015,North America,Online,3,10,75.6,22.96,57,Female,UPI
NKORD00313,2023-09-05,NK011,Latin America,Online,2,10,279.0,80.85,30,Female,Google Pay
NKORD00314,2025-03-26,NK019,Latin America,Online,1,0,20.0,6.0,33,Male,Debit Card
NKORD00315,2024-07-04,NK010,Asia-Pacific,Online,2,0,130.0,48.9,29,Male,Google Pay
NKORD00316,2023-10-06,NK019,Europe,Retail,1,5,19.0,4.11,30,Female,UPI
NKORD00317,2023-07-22,NK007,North America,Wholesale,2,20,264.0,58.57,18,Male,Credit Card
NKORD00318,2025-06-02,NK009,North America,Wholesale,5,10,144.0,32.07,23,Male,NetBanking
NKORD00319,2025-05-02,NK009,Europe,Retail,3,5,91.2,28.91,34,Female,PayPal
NKORD00320,2025-05-11,NK014,Europe,Wholesale,5,10,517.5,141.44,39,Female,Cash
NKORD00321,2024-03-18,NK003,Europe,Online,1,0,190.0,66.81,46,Male,Cash
NKORD00322,2025-06-13,NK012,Middle East & Africa,Retail,2,0,60.0,21.12,43,Male,PayPal
NKORD00323,2024-09-06,NK001,Middle East & Africa,Online,5,40,345.0,62.5,18,Female,UPI
NKORD00324,2024-02-29,NK015,Asia-Pacific,Wholesale,5,0,140.0,28.88,31,Female,PayPal
NKORD00325,2024-03-06,NK019,North America,Wholesale,4,10,72.0,11.2,33,Male,UPI
NKORD00326,2025-02-25,NK013,North America,Online,2,0,250.0,87.32,34,Female,NetBanking
NKORD00327,2023-08-24,NK002,Asia-Pacific,Online,6,20,648.0,212.12,21,Female,Apple Pay
NKORD00328,2023-09-02,NK008,Asia-Pacific,Online,4,5,475.0,119.78,41,Male,PayPal
NKORD00329,2024-09-01,NK015,North America,Wholesale,3,0,84.0,17.33,38,Male,Cash
NKORD00330,2023-11-12,NK013,North America,Wholesale,3,0,375.0,95.31,36,Female,Debit Card
NKORD00331,2025-08-09,NK002,Asia-Pacific,Online,1,0,135.0,51.91,20,Male,Credit Card
NKORD00332,2023-03-06,NK009,North America,Retail,1,10,28.8,7.97,39,Female,Google Pay
NKORD00333,2024-10-06,NK007,Latin America,Online,2,10,297.0,74.89,24,Female,PayPal
NKORD00334,2024-07-03,NK006,Asia-Pacific,Retail,1,0,145.0,55.91,35,Male,Credit Card
NKORD00335,2023-04-17,NK013,North America,Retail,3,5,356.25,98.72,39,Female,Credit Card
NKORD00336,2024-10-02,NK004,North America,Online,2,0,240.0,74.5,27,Female,Debit Card
NKORD00337,2025-04-27,NK015,Europe,Online,4,5,106.4,34.44,50,Female,Credit Card
NKORD00338,2023-09-20,NK002,Latin America,Online,1,5,128.25,43.8,40,Female,Credit Card
NKORD00339,2023-07-18,NK001,Asia-Pacific,Wholesale,3,5,327.75,74.99,42,Male,NetBanking
NKORD00340,2023-09-06,NK015,Europe,Retail,1,10,25.2,7.66,27,Female,Google Pay
NKORD00341,2023-07-11,NK001,North America,Online,3,5,327.75,79.54,45,Male,Cash
NKORD00342,2024-06-28,NK013,Asia-Pacific,Online,2,5,237.5,81.91,19,Male,Debit Card
NKORD00343,2025-03-26,NK019,Asia-Pacific,Online,4,0,80.0,26.37,31,Male,UPI
NKORD00344,2024-09-25,NK012,Middle East & Africa,Outlet,7,5,199.5,63.67,27,Male,Google Pay
NKORD00345,2024-10-06,NK009,Asia-Pacific,Online,4,5,121.6,38.52,28,Female,Google Pay
NKORD00346,2024-04-27,NK001,Europe,Retail,5,5,546.25,144.74,31,Male,Credit Card
NKORD00347,2024-06-21,NK002,Asia-Pacific,Online,1,10,121.5,36.08,47,Female,UPI
NKORD00348,2024-01-24,NK014,North America,Retail,2,5,218.5,78.18,18,Female,NetBanking
NKORD00349,2025-04-06,NK011,Asia-Pacific,Wholesale,3,10,418.5,134.11,34,Female,Credit Card
NKORD00350,2025-06-14,NK011,Asia-Pacific,Wholesale,4,40,372.0,57.86,18,Other,Credit Card
NKORD00351,2025-07-01,NK012,North America,Retail,3,10,81.0,24.02,40,Female,UPI
NKORD00352,2023-08-10,NK015,Europe,Retail,4,10,100.8,30.64,24,Male,Credit Card
NKORD00353,2025-06-23,NK004,Asia-Pacific,Retail,3,5,342.0,92.09,40,Male,UPI
NKORD00354,2024-04-23,NK002,North America,Retail,4,0,540.0,183.34,42,Male,UPI
NKORD00355,2025-07-18,NK004,Latin America,Online,3,20,288.0,67.72,37,Female,UPI
NKORD00356,2025-01-03,NK003,Europe,Online,1,5,180.5,64.35,52,Male,UPI
NKORD00357,2024-05-11,NK013,Europe,Online,6,10,675.0,227.16,37,Male,PayPal
NKORD00358,2024-11-07,NK001,Europe,Online,4,10,414.0,103.58,22,Female,UPI
NKORD00359,2023-03-07,NK013,Middle East & Africa,Retail,2,5,237.5,74.34,38,Male,Google Pay
NKORD00360,2023-12-29,NK016,Europe,Online,2,5,76.0,24.92,37,Female,Google Pay
NKORD00361,2023-09-22,NK008,Europe,Wholesale,5,10,562.5,130.03,21,Male,Credit Card
NKORD00362,2024-12-09,NK013,Middle East & Africa,Online,4,5,475.0,150.97,23,Male,Google Pay
NKORD00363,2023-11-12,NK019,Europe,Retail,1,10,18.0,4.82,37,Male,UPI
NKORD00364,2023-03-20,NK009,Latin America,Online,3,10,86.4,24.26,44,Male,Credit Card
NKORD00365,2023-04-21,NK006,North America,Online,4,0,580.0,186.22,33,Male,Credit Card
NKORD00366,2024-07-13,NK015,Latin America,Online,3,10,75.6,15.72,31,Other,Credit Card
NKORD00367,2025-09-30,NK018,Asia-Pacific,Online,1,0,28.0,9.08,35,Female,Debit Card
NKORD00368,2023-01-24,NK017,Latin America,Online,1,5,47.5,14.65,22,Male,Credit Card
NKORD00369,2024-10-25,NK005,Asia-Pacific,Retail,2,5,323.0,99.87,38,Male,UPI
NKORD00370,2024-07-10,NK004,North America,Outlet,3,10,324.0,103.66,38,Male,UPI
NKORD00371,2023-01-19,NK002,Europe,Online,4,20,432.0,119.74,29,Female,Debit Card
NKORD00372,2024-10-18,NK017,Europe,Retail,1,5,47.5,15.62,47,Male,PayPal
NKORD00373,2025-04-13,NK016,Europe,Online,1,5,38.0,12.18,28,Male,NetBanking
NKORD00374,2023-03-15,NK019,Europe,Outlet,3,5,57.0,14.33,32,Female,NetBanking
NKORD00375,2025-09-29,NK004,Middle East & Africa,Online,2,0,240.0,84.85,29,Male,Credit Card
NKORD00376,2024-12-12,NK017,Europe,Retail,1,20,40.0,6.81,39,Male,UPI
NKORD00377,2025-09-21,NK006,North America,Retail,1,20,116.0,29.48,32,Female,NetBanking
NKORD00378,2024-04-15,NK004,Latin America,Online,4,10,432.0,150.04,23,Male,PayPal
NKORD00379,2023-08-24,NK020,Latin America,Retail,2,10,54.0,15.59,27,Female,NetBanking
NKORD00380,2024-04-30,NK017,Asia-Pacific,Outlet,2,0,100.0,24.13,18,Male,Google Pay
NKORD00381,2024-11-14,NK001,Europe,Online,4,0,460.0,136.87,41,Female,NetBanking
NKORD00382,2024-09-07,NK017,North America,Retail,4,10,180.0,34.09,26,Other,Apple Pay
NKORD00383,2024-04-25,NK015,Europe,Retail,1,0,28.0,8.27,18,Female,UPI
NKORD00384,2023-03-08,NK002,North America,Retail,3,5,384.75,113.57,29,Male,Credit Card
NKORD00385,2024-05-08,NK009,Europe,Wholesale,2,0,64.0,14.86,44,Male,NetBanking
NKORD00386,2023-07-04,NK009,Asia-Pacific,Retail,2,5,60.8,21.12,28,Male,Debit Card
NKORD00387,2023-07-28,NK009,Asia-Pacific,Retail,2,10,57.6,15.23,23,Male,UPI
NKORD00388,2024-07-02,NK001,Europe,Online,2,10,207.0,62.37,26,Female,UPI
NKORD00389,2023-04-11,NK009,Asia-Pacific,Retail,1,0,32.0,10.48,33,Male,Credit Card
NKORD00390,2024-12-07,NK006,Middle East & Africa,Online,3,5,413.25,120.52,31,Female,Google Pay
NKORD00391,2024-03-26,NK019,Latin America,Online,4,20,64.0,19.9,38,Female,Debit Card
NKORD00392,2025-03-19,NK008,Latin America,Online,3,10,337.5,87.44,32,Female,UPI
NKORD00393,2023-07-16,NK012,Asia-Pacific,Outlet,5,10,135.0,43.96,18,Male,UPI
NKORD00394,2024-01-06,NK008,Latin America,Retail,3,20,300.0,76.29,40,Male,UPI
NKORD00395,2023-10-27,NK020,Middle East & Africa,Retail,3,0,90.0,31.32,33,Female,Cash
NKORD00396,2024-12-17,NK020,Europe,Outlet,2,5,57.0,12.98,18,Male,UPI
NKORD00397,2024-12-19,NK006,Latin America,Wholesale,3,20,348.0,72.73,32,Male,Credit Card
NKORD00398,2025-02-27,NK006,North America,Online,4,0,580.0,229.01,23,Female,Apple Pay
NKORD00399,2023-02-21,NK009,North America,Retail,3,0,96.0,26.66,23,Female,Debit Card
NKORD00400,2023-07-01,NK004,Asia-Pacific,Online,7,10,756.0,252.11,49,Male,Debit Card
NKORD00401,2024-04-25,NK003,Europe,Wholesale,6,0,1140.0,318.13,18,Female,Debit Card
NKORD00402,2024-04-24,NK002,Latin America,Online,2,5,256.5,67.99,47,Male,UPI
NKORD00403,2023-12-08,NK004,Asia-Pacific,Online,7,0,840.0,252.16,33,Male,UPI
NKORD00404,2023-01-24,NK008,Latin America,Wholesale,3,20,300.0,59.07,35,Female,PayPal
NKORD00405,2025-01-05,NK003,Europe,Outlet,2,0,380.0,105.52,23,Female,NetBanking
NKORD00406,2023-07-19,NK010,Latin America,Online,1,5,61.75,15.35,30,Female,UPI
NKORD00407,2023-06-06,NK016,Latin America,Online,1,0,40.0,12.32,41,Female,Credit Card
NKORD00408,2025-05-16,NK009,North America,Outlet,1,5,30.4,8.62,24,Female,Debit Card
NKORD00409,2024-12-28,NK012,Asia-Pacific,Online,3,20,72.0,15.01,23,Male,Credit Card
NKORD00410,2025-01-07,NK010,Asia-Pacific,Outlet,2,40,78.0,9.36,18,Male,UPI
NKORD00411,2025-08-24,NK018,Asia-Pacific,Outlet,1,0,28.0,8.75,43,Female,Credit Card
NKORD00412,2025-07-21,NK001,Asia-Pacific,Online,2,20,184.0,39.41,48,Male,UPI
NKORD00413,2024-11-19,NK014,North America,Online,2,10,207.0,57.72,28,Male,PayPal
NKORD00414,2023-05-17,NK001,Europe,Online,3,5,327.75,90.82,31,Female,PayPal
NKORD00415,2025-02-03,NK001,Middle East & Africa,Retail,3,0,345.0,108.9,23,Female,Debit Card
NKORD00416,2024-02-10,NK007,Europe,Online,2,0,330.0,88.42,18,Female,UPI
NKORD00417,2023-07-31,NK010,Latin America,Wholesale,1,5,61.75,13.83,25,Female,Debit Card
NKORD00418,2025-06-18,NK007,Latin America,Outlet,1,0,165.0,48.89,23,Female,Debit Card
NKORD00419,2023-12-27,NK013,North America,Online,2,20,200.0,51.23,18,Female,Credit Card
NKORD00420,2023-10-02,NK002,North America,Retail,3,5,384.75,121.23,35,Male,Credit Card
NKORD00421,2025-04-28,NK002,Asia-Pacific,Wholesale,1,5,128.25,34.52,24,Male,UPI
NKORD00422,2025-09-03,NK014,Europe,Outlet,1,20,92.0,26.42,22,Female,Debit Card
NKORD00423,2023-10-21,NK007,Latin America,Online,4,10,594.0,194.92,28,Female,Credit Card
NKORD00424,2024-07-10,NK010,Middle East & Africa,Online,3,40,117.0,21.11,33,Female,NetBanking
NKORD00425,2024-12-17,NK018,Europe,Online,3,5,79.8,19.49,37,Female,Google Pay
NKORD00426,2023-10-10,NK017,Latin America,Online,6,5,285.0,69.54,35,Female,Credit Card
NKORD00427,2025-01-13,NK020,Europe,Online,2,5,57.0,12.08,35,Male,Credit Card
NKORD00428,2024-06-24,NK004,North America,Online,2,10,216.0,51.85,35,Male,UPI
NKORD00429,2023-03-30,NK001,Middle East & Africa,Online,4,10,414.0,145.71,21,Male,Debit Card
NKORD00430,2024-06-14,NK011,Europe,Retail,6,10,837.0,249.85,40,Male,Debit Card
NKORD00431,2023-07-03,NK011,Asia-Pacific,Retail,1,0,155.0,42.36,20,Male,Credit Card
NKORD00432,2025-01-17,NK016,Asia-Pacific,Online,4,10,144.0,28.22,34,Male,Cash
NKORD00433,2023-06-03,NK019,Middle East & Africa,Online,4,0,80.0,23.0,24,Male,Debit Card
NKORD00434,2023-08-19,NK006,Asia-Pacific,Outlet,1,5,137.75,39.03,35,Male,Cash
NKORD00435,2025-07-30,NK003,Europe,Retail,1,0,190.0,66.04,30,Female,Debit Card
NKORD00436,2023-11-21,NK018,North America,Retail,5,20,112.0,31.48,43,Male,Debit Card
NKORD00437,2024-06-01,NK017,North America,Wholesale,3,0,150.0,39.88,20,Male,NetBanking
NKORD00438,2024-04-05,NK015,Asia-Pacific,Online,2,0,56.0,19.25,30,Male,NetBanking
NKORD00439,2024-09-05,NK020,North America,Online,3,10,81.0,23.28,30,Male,Credit Card
NKORD00440,2023-12-28,NK007,Europe,Retail,4,5,627.0,181.57,27,Male,Google Pay
NKORD00441,2024-09-01,NK020,Europe,Wholesale,2,0,60.0,14.87,23,Female,Credit Card
NKORD00442,2023-09-28,NK007,Asia-Pacific,Retail,1,10,148.5,42.95,31,Male,Debit Card
NKORD00443,2025-06-10,NK001,Europe,Online,1,10,103.5,24.53,38,Female,PayPal
NKORD00444,2023-07-02,NK014,Asia-Pacific,Retail,3,20,276.0,64.1,38,Male,Credit Card
NKORD00445,2024-11-15,NK013,North America,Wholesale,2,20,200.0,32.54,23,Male,Google Pay
NKORD00446,2023-01-05,NK013,Asia-Pacific,Retail,1,0,125.0,35.6,45,Female,NetBanking
NKORD00447,2024-01-21,NK018,Europe,Outlet,2,10,50.4,13.27,28,Female,Credit Card
NKORD00448,2025-06-18,NK013,North America,Outlet,2,10,225.0,48.3,26,Male,UPI
NKORD00449,2023-06-04,NK005,North America,Online,2,5,323.0,95.67,22,Female,NetBanking
NKORD00450,2023-12-11,NK002,Asia-Pacific,Online,2,10,243.0,71.04,42,Female,Credit Card
NKORD00451,2023-07-28,NK014,Asia-Pacific,Retail,2,20,184.0,48.5,39,Male,Credit Card
NKORD00452,2025-09-16,NK010,Asia-Pacific,Online,1,10,58.5,15.4,38,Male,Debit Card
NKORD00453,2023-06-28,NK009,Middle East & Africa,Wholesale,3,10,86.4,26.37,37,Female,Debit Card
NKORD00454,2025-08-17,NK004,Middle East & Africa,Online,1,10,108.0,37.43,40,Female,UPI
NKORD00455,2024-05-17,NK017,Asia-Pacific,Retail,1,5,47.5,10.25,36,Male,Apple Pay
NKORD00456,2023-03-11,NK012,Asia-Pacific,Wholesale,1,40,18.0,3.52,26,Female,NetBanking
NKORD00457,2023-07-19,NK008,Europe,Retail,2,10,225.0,56.17,31,Male,Google Pay
NKORD00458,2025-05-05,NK011,Middle East & Africa,Retail,3,20,372.0,81.14,40,Female,Debit Card
NKORD00459,2024-01-11,NK013,North America,Outlet,4,20,400.0,115.25,37,Male,Credit Card
NKORD00460,2024-03-06,NK009,Asia-Pacific,Online,4,10,115.2,25.21,44,Male,NetBanking
NKORD00461,2024-07-15,NK013,Latin America,Retail,2,5,237.5,63.8,26,Male,Credit Card
NKORD00462,2025-02-17,NK013,Asia-Pacific,Retail,6,20,600.0,125.26,28,Female,NetBanking
NKORD00463,2025-05-25,NK006,Europe,Online,5,5,688.75,175.48,18,Male,UPI
NKORD00464,2023-06-12,NK018,Asia-Pacific,Online,3,10,75.6,14.32,39,Other,Debit Card
NKORD00465,2024-10-05,NK004,North America,Outlet,6,20,576.0,178.28,34,Male,NetBanking
NKORD00466,2024-12-07,NK013,North America,Retail,1,5,118.75,33.62,23,Female,Debit Card
NKORD00467,2024-11-09,NK008,Middle East & Africa,Online,3,0,375.0,130.04,25,Other,PayPal
NKORD00468,2023-04-01,NK017,Asia-Pacific,Retail,6,10,270.0,63.1,36,Female,UPI
NKORD00469,2023-09-09,NK019,Asia-Pacific,Online,1,10,18.0,4.59,30,Male,PayPal
NKORD00470,2023-01-28,NK005,Europe,Retail,3,0,510.0,133.95,34,Male,UPI
NKORD00471,2025-08-21,NK016,Europe,Online,4,20,128.0,22.08,39,Male,PayPal
NKORD00472,2023-11-11,NK006,Europe,Wholesale,2,0,290.0,84.96,27,Other,Credit Card
NKORD00473,2024-01-26,NK005,Latin America,Online,6,40,612.0,133.95,25,Male,NetBanking
NKORD00474,2024-05-06,NK015,Asia-Pacific,Wholesale,2,0,56.0,14.15,38,Male,NetBanking
NKORD00475,2023-11-23,NK016,Latin America,Retail,2,20,64.0,15.48,34,Female,Credit Card
NKORD00476,2024-08-18,NK009,Middle East & Africa,Wholesale,2,10,57.6,12.95,33,Other,Credit Card
NKORD00477,2024-12-09,NK012,Asia-Pacific,Online,5,10,135.0,43.21,37,Female,Cash
NKORD00478,2023-04-28,NK016,Asia-Pacific,Outlet,1,0,40.0,8.62,27,Female,Credit Card
NKORD00479,2024-09-27,NK013,North America,Online,4,10,450.0,103.05,30,Female,Apple Pay
NKORD00480,2024-03-15,NK011,Asia-Pacific,Online,5,10,697.5,199.34,28,Female,Credit Card
NKORD00481,2024-04-29,NK007,Latin America,Wholesale,2,5,313.5,84.67,34,Male,UPI
NKORD00482,2024-08-21,NK002,Middle East & Africa,Online,1,10,121.5,35.99,18,Male,UPI
NKORD00483,2025-09-06,NK019,Middle East & Africa,Retail,2,0,40.0,11.36,39,Female,UPI
NKORD00484,2024-02-17,NK013,Latin America,Retail,2,20,200.0,58.0,21,Male,Credit Card
NKORD00485,2024-01-07,NK001,Europe,Online,4,5,437.0,113.04,27,Female,Cash
NKORD00486,2025-06-25,NK006,Europe,Wholesale,5,10,652.5,151.73,18,Female,PayPal
NKORD00487,2024-10-07,NK015,Europe,Online,2,10,50.4,11.18,55,Male,Google Pay
NKORD00488,2023-11-01,NK009,Latin America,Online,1,10,28.8,7.58,36,Other,Credit Card
NKORD00489,2023-10-02,NK012,North America,Outlet,3,0,90.0,20.69,36,Female,Google Pay
NKORD00490,2024-08-19,NK004,Asia-Pacific,Outlet,5,0,600.0,169.28,35,Female,Cash
NKORD00491,2023-03-14,NK005,Europe,Online,4,20,544.0,114.76,22,Male,Debit Card
NKORD00492,2025-06-25,NK016,Latin America,Outlet,3,10,108.0,20.2,24,Male,NetBanking
NKORD00493,2023-08-27,NK006,Europe,Online,7,40,609.0,117.08,34,Male,Google Pay
NKORD00494,2025-03-04,NK016,Latin America,Online,3,5,114.0,25.35,38,Female,Apple Pay
NKORD00495,2023-08-01,NK004,Asia-Pacific,Outlet,3,5,342.0,120.16,28,Male,Cash
NKORD00496,2024-04-02,NK006,Latin America,Outlet,2,40,174.0,44.2,34,Male,Credit Card
NKORD00497,2025-07-30,NK010,North America,Online,3,5,185.25,49.17,31,Female,NetBanking
NKORD00498,2024-12-19,NK009,North America,Wholesale,2,10,57.6,14.83,32,Female,UPI
NKORD00499,2023-10-12,NK012,North America,Retail,1,20,24.0,7.78,18,Male,Debit Card
NKORD00500,2024-09-10,NK015,Latin America,Retail,4,0,112.0,36.05,34,Male,Credit Card
NKORD00501,2025-04-13,NK014,Latin America,Retail,4,5,437.0,131.3,26,Female,NetBanking
NKORD00502,2024-07-01,NK015,Latin America,Online,2,40,33.6,6.22,34,Female,Credit Card
NKORD00503,2024-12-12,NK001,Europe,Outlet,1,5,109.25,39.77,24,Female,UPI
NKORD00504,2023-06-03,NK009,Europe,Retail,6,5,182.4,65.03,38,Female,Credit Card
NKORD00505,2023-10-24,NK001,Europe,Online,2,5,218.5,73.93,26,Male,Credit Card
NKORD00506,2024-12-04,NK001,North America,Wholesale,5,20,460.0,126.79,37,Male,Credit Card
NKORD00507,2025-04-25,NK004,Middle East & Africa,Outlet,2,5,228.0,77.56,45,Female,UPI
NKORD00508,2024-07-24,NK016,Asia-Pacific,Wholesale,4,20,128.0,20.04,23,Female,UPI
NKORD00509,2023-12-15,NK002,Latin America,Online,1,0,135.0,41.61,23,Male,Credit Card
NKORD00510,2023-12-25,NK001,Latin America,Wholesale,2,5,218.5,71.67,33,Female,Apple Pay
NKORD00511,2023-04-16,NK002,Europe,Online,2,10,243.0,54.18,23,Male,PayPal
NKORD00512,2023-09-30,NK002,Asia-Pacific,Wholesale,6,10,729.0,200.64,36,Male,Credit Card
NKORD00513,2024-11-18,NK016,North America,Wholesale,2,0,80.0,22.44,28,Male,Google Pay
NKORD00514,2024-05-23,NK005,Latin America,Retail,1,10,153.0,36.4,24,Male,Debit Card
NKORD00515,2024-01-20,NK001,Middle East & Africa,Outlet,4,10,414.0,118.16,49,Male,Google Pay
NKORD00516,2025-03-31,NK020,Middle East & Africa,Online,5,5,142.5,46.07,18,Female,UPI
NKORD00517,2024-12-03,NK016,Asia-Pacific,Online,6,10,216.0,52.84,28,Other,NetBanking
NKORD00518,2023-12-30,NK009,Europe,Retail,2,0,64.0,15.82,44,Female,Debit Card
NKORD00519,2025-01-30,NK007,Asia-Pacific,Online,2,0,330.0,88.06,30,Female,Debit Card
NKORD00520,2025-08-22,NK008,Asia-Pacific,Retail,2,0,250.0,68.05,25,Other,UPI
NKORD00521,2023-10-28,NK001,Middle East & Africa,Online,5,10,517.5,157.47,25,Male,Credit Card
NKORD00522,2024-12-03,NK005,Europe,Retail,2,10,306.0,85.71,39,Female,Credit Card
NKORD00523,2024-05-26,NK016,Asia-Pacific,Online,5,10,180.0,58.22,30,Male,Credit Card
NKORD00524,2025-07-19,NK019,North America,Retail,4,5,76.0,23.06,23,Male,Google Pay
NKORD00525,2023-02-09,NK002,Latin America,Retail,2,5,256.5,78.33,28,Female,UPI
NKORD00526,2023-06-20,NK019,Latin America,Retail,1,10,18.0,5.35,32,Female,Cash
NKORD00527,2023-03-01,NK002,Latin America,Outlet,4,5,513.0,124.8,31,Male,UPI
NKORD00528,2024-10-04,NK019,Middle East & Africa,Retail,4,0,80.0,24.55,20,Other,NetBanking
NKORD00529,2025-05-22,NK018,Asia-Pacific,Retail,3,5,79.8,27.07,36,Female,Cash
NKORD00530,2025-04-22,NK012,Asia-Pacific,Retail,2,10,54.0,17.62,29,Male,Credit Card
NKORD00531,2023-10-05,NK002,Asia-Pacific,Online,5,10,607.5,181.78,27,Male,Debit Card
NKORD00532,2024-03-06,NK008,Asia-Pacific,Wholesale,6,20,600.0,171.29,34,Male,NetBanking
NKORD00533,2023-09-17,NK007,Latin America,Online,2,10,297.0,84.08,20,Male,Cash
NKORD00534,2025-07-26,NK004,North America,Online,2,5,228.0,55.98,22,Female,Cash
NKORD00535,2024-05-15,NK019,Asia-Pacific,Retail,2,10,36.0,10.6,36,Male,Cash
NKORD00536,2023-11-23,NK019,Middle East & Africa,Retail,2,0,40.0,14.09,30,Female,Google Pay
NKORD00537,2025-01-03,NK012,Asia-Pacific,Retail,2,10,54.0,13.46,34,Female,UPI
NKORD00538,2025-01-11,NK012,Asia-Pacific,Retail,1,0,30.0,7.75,31,Male,Credit Card
NKORD00539,2023-01-16,NK003,Europe,Wholesale,2,10,342.0,103.38,25,Male,NetBanking
